,id,down_time,up_time,action_time,event_id,cursor_position,word_count,total_duration,Input,"Move From [0, 158] To [234, 392]","Move From [0, 1] To [590, 591]","Move From [0, 75] To [1, 76]","Move From [1041, 1121] To [1496, 1576]","Move From [1061, 1126] To [1306, 1371]","Move From [114, 140] To [272, 298]","Move From [1144, 1147] To [1142, 1145]","Move From [13, 65] To [9, 61]","Move From [1306, 1371] To [1061, 1126]","Move From [134, 169] To [122, 157]","Move From [1361, 1362] To [1358, 1359]","Move From [1386, 1450] To [1445, 1509]","Move From [140, 272] To [299, 431]","Move From [1455, 1557] To [1323, 1425]","Move From [164, 165] To [153, 154]","Move From [1651, 1769] To [1565, 1683]","Move From [1766, 1968] To [1861, 2063]","Move From [186, 187] To [184, 185]","Move From [1861, 2063] To [1766, 1968]","Move From [2091, 2179] To [252, 340]","Move From [213, 302] To [902, 991]","Move From [218, 220] To [206, 208]","Move From [2268, 2275] To [2247, 2254]","Move From [274, 314] To [299, 339]","Move From [284, 292] To [282, 290]","Move From [287, 289] To [285, 287]","Move From [289, 355] To [562, 628]","Move From [382, 437] To [458, 513]","Move From [408, 414] To [390, 396]","Move From [442, 524] To [296, 378]","Move From [460, 461] To [465, 466]","Move From [460, 465] To [925, 930]","Move From [51, 86] To [109, 144]","Move From [565, 743] To [669, 847]","Move From [61, 136] To [0, 75]","Move From [623, 632] To [624, 633]","Move From [624, 625] To [845, 846]","Move From [669, 847] To [565, 743]","Move From [747, 960] To [1041, 1254]","Move From [75, 134] To [304, 363]","Move From [810, 906] To [816, 912]","Move From [905, 1314] To [907, 1316]","Move From [923, 1077] To [340, 494]","Move From [944, 1102] To [1050, 1208]","Move From [999, 1000] To [1000, 1001]",Nonproduction,Paste,Remove/Cut,Replace,down_event,up_event,text_change
371,263d3129,2684300006,2684710206,140.6721536351166,2916,1897,338,410200,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,484,0,409,409,2718
372,2641df91,1251966834,1252161171,90.72689075630252,2142,1153,226,194337,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,386,0,317,317,1939
373,264d3c96,3215453695,3215902466,101.83140458361697,4407,2761,502,448771,3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,595,0,600,600,3953
374,267f8752,3529974384,3530373987,91.4005032021958,4372,1592,288,399603,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,1445,0,324,324,4045
375,2682c94b,5194184541,5194596663,72.2260778128286,5706,1892,339,412122,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,0,485,0,437,437,2861
376,269fbbdd,1170297578,1170503441,61.98825654923216,3321,1366,227,205863,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,0,193,0,253,253,1751
377,27027716,2350958386,2351276354,90.48605577689243,3514,2250,383,317968,2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1,393,7,511,511,3229
378,2717fdef,1788545227,1788669950,65.9910052910053,1890,1476,227,124723,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,181,0,253,253,1833
379,279b22e6,538938535,539199064,130.59097744360903,1995,1582,269,260529,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,151,1,292,292,1886
380,27b7f5c5,3431130353,3431620764,121.84124223602484,4025,2895,493,490411,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,511,0,591,591,3915
381,27c6585d,2030360505,2030423060,26.619148936170212,2350,1326,217,62555,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,416,0,295,295,2164
382,284aca12,1192894014,1193050065,100.80813953488372,1548,1255,209,156051,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,131,0,242,242,1517
383,285a0153,1358438349,1358567356,91.88532763532764,1404,1037,205,129007,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,61,0,227,227,1157
384,2863f4b7,1581248569,1581480677,95.43914473684211,2432,2037,400,232108,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,96,0,421,421,2313
385,2889d0db,1302798166,1302928998,98.29601803155522,1331,1050,201,130832,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,125,0,233,233,1300
386,28b77182,2507001467,2507355227,104.66272189349112,3380,2193,381,353760,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,473,0,470,470,3139
387,28e0fc72,2522027694,2522420265,99.1090633678364,3961,2601,439,392571,3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,606,4,525,525,3836
388,28efbd1a,2241687393,2241906929,85.19053162592161,2577,1155,202,219536,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1,628,0,325,325,2375
389,290789f7,1123213132,1123467375,126.80448877805486,2005,1540,287,254243,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,195,0,345,345,1929
390,2917977d,1370731724,1370970374,104.35067774376913,2287,1720,328,238650,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,237,0,379,379,2214
391,292bd5f7,1576059804,1576302417,85.21707060063224,2847,1882,359,242613,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,243,3,418,418,2779
392,293d6cb1,893582908,893821374,113.17797816801139,2107,1753,308,238466,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,150,0,335,335,2053
393,2967ec05,3220997423,3221453100,94.32353549989651,4831,3264,543,455677,4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,538,8,701,701,4720
394,29b7f2f6,6873391058,6873634243,111.70647680293983,2177,1220,202,243185,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,772,0,91,1,234,234,1405
395,29d4417d,4786804573,4787264312,104.34384929641398,4406,3356,604,459739,3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,301,3,698,698,4238
396,2a11b826,2941129740,2941423571,85.89038292896814,3421,2260,415,293831,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,257,0,454,454,2777
397,2a4db519,2103527059,2103785529,71.95712694877506,3592,2680,445,258470,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,422,0,552,552,3525
398,2a5f1f40,3314119731,3314372152,59.18429073856976,4265,3058,522,252421,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,496,0,618,618,4050
399,2a614234,2013278337,2013474351,93.38446879466413,2099,1307,223,196014,1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,208,0,277,277,1849
400,2a7b72fa,1950786262,1951117776,102.60414732281028,3231,2562,473,331514,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,269,2,548,548,3152
401,2a829632,598826588,599028656,114.9419795221843,1758,1426,243,202068,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,129,0,276,276,1691
402,2ad0867e,2411321887,2411577847,119.05116279069767,2150,1214,220,255960,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,227,3,315,315,1812
403,2b1539df,3807025697,3807558519,101.83906727828746,5232,2786,479,532822,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,943,3,769,769,5101
404,2b4ce8a8,1864172527,1864599873,123.2610325930199,3467,2868,519,427346,3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,179,1,550,550,3383
405,2b58cd89,2814200131,2814561967,80.8030370701206,4478,3308,564,361836,3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,431,11,630,630,4259
406,2b6c176d,1812836414,1812998612,84.478125,1920,1295,227,162198,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,223,3,270,270,1859
407,2b9d70b2,778155180,778222736,51.33434650455927,1316,1153,221,67556,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,36,0,248,248,1207
408,2ba1a84d,1674556263,1674752913,119.83546617915906,1641,1089,182,196650,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,246,0,232,232,1581
409,2bb9bf81,2692504080,2692837318,93.89630881938574,3549,2324,374,333238,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,458,4,492,492,3429
410,2bcfd704,1773605884,1773859588,113.66666666666667,2232,1789,318,253704,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,184,0,348,348,2157
411,2bdba7f6,735660403,735876056,92.39631533847472,2334,2099,377,215653,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,97,0,396,396,2293
412,2bf2d921,1506970352,1507154388,98.67882037533512,1865,1288,281,184036,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,13,116,0,291,291,1813
413,2c13728c,1500703991,1500933006,74.01906916612799,3094,2036,358,229015,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,455,0,432,432,3013
414,2c30b48b,2250035229,2250495623,160.80824310164164,2863,1551,218,460394,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1,588,0,499,499,2759
415,2c31fe42,3256056482,3256326280,65.98141354854488,4089,1874,351,269798,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,558,0,473,473,3270
416,2c342490,4566093921,4566551613,86.21058579770201,5309,2162,371,457692,4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,4,749,13,718,718,4782
417,2c3a98ab,1101920937,1102113365,86.09753914988815,2235,1534,231,192428,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,290,0,352,352,2074
418,2c403362,2227297268,2227489882,102.45425531914894,1880,1359,213,192614,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,195,0,255,255,1759
419,2c6da667,1484539790,1485009065,147.57075471698113,3180,2677,468,469275,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,213,1,513,513,3112
420,2c73e7d0,938495829,938727525,124.50080601826974,1861,1443,256,231696,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,167,0,288,288,1783
421,2c75e15a,1640897257,1641056936,71.03158362989323,2248,1593,238,159679,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,215,0,446,446,2028
422,2c7997a3,1797030226,1797290437,88.8395356777057,2929,2004,401,260211,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,324,0,451,451,2750
423,2d299968,3398437291,3398853398,73.76475802162737,5641,3031,594,416107,4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,332,0,634,634,4355
424,2d394d34,1971130406,1971238415,55.93423096841015,1931,1220,205,108009,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,145,0,229,229,1529
425,2d51209a,663835169,664069581,106.89101687186502,2193,1491,232,234412,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,252,0,300,300,1995
426,2d58eb30,8285792310,8286442150,77.26991676575506,8410,7010,1233,649840,7435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,405,2,1298,1298,7842
427,2d82f063,2260899336,2261099704,88.07384615384615,2275,1525,271,200368,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,285,0,331,331,2118
428,2d83c6c9,3454208841,3454669551,123.91339429800968,3718,1875,322,460710,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,866,1,441,441,3615
429,2d8a6af2,20316906110,20317586994,64.28892455858748,10591,2153,366,680884,3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4943,1,1727,2,705,705,5648
430,2d9342d0,2187997374,2188307083,106.06472602739726,2920,1366,221,309709,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,690,0,254,254,2687
431,2d9c35e8,954420136,954602330,81.70134529147983,2230,1367,230,182194,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,407,1,306,306,2184
432,2da56fa6,1269688621,1269932040,93.44299424184261,2605,1544,245,243419,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,306,1,292,292,2182
433,2da9a8cb,2961994814,2962387016,81.75984990619136,4797,3752,626,392202,4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,480,0,698,698,4712
434,2dabece2,10054121785,10054433803,48.27758007117438,6463,3712,670,312018,4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,1153,1,882,882,6033
435,2db46aff,1782423223,1782716547,127.69873748367436,2297,1807,314,293324,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,219,0,378,378,2245
436,2db77950,1559255365,1559607625,142.55766895993526,2471,2201,368,352260,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,74,0,377,377,2349
437,2dbeea4a,4075405417,4075893253,113.92713685193834,4282,2318,401,487836,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,768,0,559,559,3855
438,2dc069c3,2930421788,2931043685,156.88622603430878,3964,2756,519,621897,3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,352,0,622,622,3577
439,2e01a66f,7809921824,7810468721,64.50017690765421,8479,6266,1186,546897,7390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,687,0,1279,1279,8077
440,2e0fcc07,2117003849,2117292738,130.71900452488688,2210,1611,215,288889,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,208,0,251,251,2027
441,2e2e145e,791262824,791459992,86.74351077870655,2273,1519,273,197168,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,216,0,337,337,1949
442,2e303d69,6128962629,6129371911,63.54323862754231,6441,2213,378,409282,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,0,1542,8,660,660,5347
443,2e797c45,4541086405,4541734490,142.43626373626373,4550,1629,292,648085,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,1146,0,545,545,4327
444,2e9ee7c1,4136675613,4137222332,105.13826923076923,5200,3393,610,546719,3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,331,2,703,703,4270
445,2ecae626,1265956250,1266132921,122.2636678200692,1445,1191,212,176671,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,53,0,226,226,1297
446,2ee0f648,2955823615,2956108383,77.00594916170903,3698,2716,445,284768,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,407,4,532,532,3623
447,2ee11d9c,3923635156,3924081716,95.50042771599658,4676,2269,384,446560,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,1,470,14,543,543,3705
448,2f2b1be2,3052314800,3052587670,114.8442760942761,2376,1588,258,272870,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,327,5,333,333,2325
449,2f64d42c,5337526416,5337973426,95.18952299829643,4696,2824,462,447010,3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,799,1,604,604,4461
450,2f7356ae,1148818743,1148935085,70.42493946731234,1652,1435,264,116342,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,73,0,271,271,1582
451,2f74828d,2198006536,2198304637,78.5509881422925,3795,1839,352,298101,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,0,153,1,456,456,2641
452,2f83bfb7,6478731381,6479148005,65.45545954438334,6365,2077,369,416624,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3431,0,426,0,448,448,2934
453,2f935a5c,3055774138,3056242231,122.4412764844363,3823,2176,560,468093,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,6,145,0,597,597,3562
454,2fa3af34,8185792825,8186501171,77.91728082719173,9091,4399,784,708346,5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3165,0,697,4,917,917,5926
455,2faeac7d,3824875815,3825230142,78.59960070984916,4508,2910,525,354327,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,707,2,659,659,4371
456,2fc93786,1373383948,1373635925,104.99041666666666,2400,1658,278,251977,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,296,0,337,337,2257
457,2fc9620b,1859411260,1859776572,129.3597733711048,2824,1618,287,365312,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,615,0,313,313,2798
458,3006e294,899787416,900009782,179.76232821341955,1237,1108,201,222366,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,37,0,222,222,1182
459,30235dd1,5205451626,5205913015,83.58496376811594,5520,2987,512,461389,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1,1059,15,721,721,5365
460,307e833d,4256500658,4256997031,102.26060980634529,4854,3908,619,496373,4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,314,6,700,700,4645
